,move,x3,x2,x1,x0,y3,y2,y1,y0,z3,z2,z1,z0
395,tendu,15879.057448423826,0.026875176659558016,-6.473848488898243e-06,4.794731130110022e-10,267.14569203933524,-0.022161776311268682,6.547593595362362e-06,-6.35501776808369e-10,866.31115659244,0.11433928068083074,-2.5517786787374343e-05,1.5772538839096673e-09
396,tendu,14694.619366286697,0.3932907902521918,-8.848039768564969e-05,5.67384365058181e-09,2770.3501056412993,-1.3005979174722495,0.00032645758272333583,-2.562180178250698e-08,-814.4196143067331,2.2503353362711964,-0.000526774957676604,3.5428904959906634e-08
397,tendu,15528.54894149856,-0.13481412319590377,2.322636654044391e-05,-2.2723506093651996e-10,37.81348867666524,0.15438325618919696,-3.0400142934665582e-05,1.3040129617312397e-09,2138.6629270658295,0.7099423268532936,-0.0001070819084327538,-1.7005503882293618e-09
398,tendu,16849.42899359085,0.7486924153435641,-7.416326132405484e-05,-9.073793401469486e-09,-5.261567097304513,0.20285930082645273,-4.687827101743132e-05,3.1903410884663927e-09,2239.9825094922376,0.9291481604609528,-0.000223103796885802,1.5757462093971895e-08
399,tendu,15292.689744730451,-0.09194888949500746,2.2333922717141675e-05,-1.4244608721503656e-09,291.466704854901,-0.05675698806111583,3.0713660897860116e-05,-4.576302921660421e-09,2869.18128742357,1.0084082598775552,-0.00023711565763027804,1.5539757683175943e-08
400,tendu,15990.034393605833,0.12370200503609449,-3.090031885483379e-05,2.405121204810695e-09,-589.8163096331958,0.24444240098821993,-3.360226028708514e-05,-8.126211834922129e-10,1461.9975005305503,0.925692186497923,-0.00020010337483250006,1.1092483012017609e-08
401,tendu,15089.514296789792,-0.11227657190431,5.1013278912566424e-05,-6.932764723828457e-09,-268.71076935091355,0.18408753360134883,-1.4172816781474e-05,-3.2621179005428014e-09,2117.5999120869487,1.2072076044708158,-0.0003306401480033285,2.929558780072624e-08
402,tendu,15046.797792320593,0.018478139823454653,2.041575886664969e-06,-8.094507011680172e-10,1057.517537567332,-0.484664899803643,0.00010147551160195501,-4.9912541009300916e-09,869.0369595965134,1.9411602044916891,-0.0004042262999006361,1.920386213808338e-08
403,tendu,16225.90819217906,-0.011036530177309819,8.225359068731911e-05,-1.6542927666933054e-08,1037.889959399242,0.05592753499873755,-3.4902484432468497e-06,-1.2542653917427887e-09,1631.5158282252457,0.9379748344739155,-0.00022293766685360387,1.5136518855270078e-08
404,tendu,15371.28338014139,-0.04855392507111962,1.3138499505123453e-05,-1.2255279426766609e-09,-130.39822645678686,0.07356362073087283,-6.491084930077896e-06,-2.3795768686594705e-10,2687.2132025497194,0.5839143334238699,-0.00011520203194961446,6.3101383493959135e-09
405,tendu,15414.278516136166,-0.14093880206294113,3.6871544186506173e-05,-2.92603290695547e-09,3836.7644860976707,-2.2639556254967546,0.0005119706996003371,-3.2306885086496674e-08,794.2488042622476,1.7939799151037836,-0.0004007926395766982,2.4089979879304114e-08
406,tendu,15510.976865099501,-0.23314898272582904,5.7779405406419654e-05,-4.248400039258285e-09,404.57974193014513,-0.049133509602383815,2.662048415575007e-05,-3.833383125805598e-09,2889.224758513747,1.1346866429824745,-0.0002431333116539094,1.2738402324770457e-08
407,tendu,15322.646323835206,-0.07343862318844552,9.175788281369366e-06,7.555425927936919e-10,374.7153459221013,-0.33423493120989456,7.908392760831915e-05,-5.2494335044650056e-09,1873.8110055190552,1.132233067776304,-0.00023187255291915463,1.0156238593084512e-08
408,tendu,15236.716892407969,-0.06412884969478677,5.574167459511265e-06,1.1646737924873714e-09,918.5923117925944,-0.5101055706805998,0.00015668021845558974,-1.609333910347247e-08,-1793.6091714146344,3.611115032398679,-0.0008595114660511253,6.187241334734272e-08
409,tendu,15056.744863561147,0.04455469652434215,-4.204599827973036e-06,-4.62691153741833e-10,-822.8346280465614,0.6805820142826162,-0.00014464798448826443,8.217441121658192e-09,-721.1880839421246,2.879680033766811,-0.0007111057202141986,5.4276392791634625e-08
410,tendu,15911.977621325961,-0.5521462893449304,0.00013809317912612812,-1.0439002225629924e-08,2560.957874504072,-1.547711891564241,0.00036090737671489424,-2.3932474686802978e-08,-172.04152941208952,2.9574630838548934,-0.0006942826762712645,4.645120238249793e-08
411,tendu,14884.17984930344,0.09915434792865503,-1.375561637862124e-05,-9.21660268734828e-11,-4009.619388094749,2.4996499078596237,-0.0006397738219679388,5.455103883870306e-08,3319.3736908673495,0.6333144347648384,-0.00016879600518684024,1.4360985746855547e-08
412,tendu,15086.975473845796,0.07858699442989935,-1.383342161704517e-05,5.078454802137921e-10,31.34680818302512,0.15976604172246595,-1.781730425407027e-05,-1.4987461681602913e-09,966.5946465371841,1.8754070495016861,-0.00048705695104422664,3.997320049633787e-08
413,tendu,15425.959534014415,-0.1230345743742505,3.489757226283998e-05,-3.1170997099441182e-09,-472.3364780234305,0.3728094837943866,-0.00010465223680767354,9.885020223789162e-09,-2944.021172271304,4.412093725754569,-0.001039728235364156,7.175474557456606e-08
414,tendu,15748.637073937754,-0.39267903864972953,8.559177988368525e-05,-4.740276604612612e-09,741.8361636776087,-0.0868772134592182,4.167021889934014e-05,-5.868949163666247e-09,3493.054216552451,0.3217479193377823,-6.506546219675205e-05,2.2745655301257584e-09
415,tendu,14807.265599280214,0.12468851743113323,-1.9172716030318488e-05,4.8128321927733114e-11,-103.25538966303267,0.33886413952972944,-6.966666433482005e-05,3.5012718566467776e-09,1396.7325940151356,1.4917302313428573,-0.00035958548160632594,2.5526496207973977e-08
416,tendu,14875.926918220428,0.25362299229264684,-4.771308379836205e-05,1.7858262214410573e-09,298.16463847802123,0.1874327598293855,-3.73748270463268e-05,1.7256462898365453e-09,717.7427050539501,1.581916356486928,-0.0003935137049092242,2.9826106366705325e-08
417,tendu,15577.0885153434,-0.35110186774540647,8.857611236094923e-05,-6.809076994522992e-09,1857.8409816417645,-1.389679897801833,0.0003496530822545513,-2.72789825639135e-08,-142.58159675048202,2.7420752899765164,-0.0006283540625136384,4.073577223595904e-08
418,tendu,14238.018690339259,0.24160130405366445,-3.429050748047759e-05,-5.713149536776664e-10,-466.03312386533327,0.40915955669992315,-0.0001053850692169041,8.874880968313556e-09,2383.4667831902975,1.3636001710148455,-0.0003535971722779834,2.8549861746278953e-08
419,tendu,16035.387604254662,-0.39990223680403536,9.788749175235179e-05,-7.176979104263763e-09,263.0586929956179,0.031265859863830764,-4.117937053552306e-06,-1.3939098801276345e-10,1090.749443095548,1.9056549124175162,-0.0004071227496883922,2.1622171630993695e-08
420,tendu,14107.949733537822,0.4890667698500949,-0.00011745711282430574,8.837305336758177e-09,-4095.8735253184514,2.791315662699918,-0.00066473017392463,4.825198360067758e-08,4307.286605951124,0.11143849569165724,3.7321901969861344e-06,-5.192636709237459e-09
